1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
76|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|10|2||'14_000076'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1981|'кирпичные'|9|0|2|70|3314|3314|3314||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
77|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|16|1||'14_000077'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1976|'кирпичные'|5|0|3|58|3894|3894|3894||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
78|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|16|2||'14_000078'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1976|'кирпичные'|5|0|2|38|1863|1863|1863||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
79|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|1||'14_000079'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1976|'кирпичные'|7|0|2|56|2965|2965|2965||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
80|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|2||'14_000080'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1976|'кирпичные'|9|0|2|72|3311|3311|3311||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
81|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|3||'14_000081'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1978|'кирпичные'|14|0|1|56|4105.3|4105.3|3422|683.3|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|0|0
82|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|4||'14_000082'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1977|'кирпичные'|14|0|1|45|4365.4|4365.4|3550|815.4|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|2|0|0|0
83|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|5||'14_000083'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1978|'кирпичные'|14|0|1|45|4264.5|4264.5|3547|717.5|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|0|0
84|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|18|6||'14_000084'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1977|'кирпичные'|14|0|1|56|3989.8|3989.8|3407|582.8|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|1|0
85|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|20|1||'14_000085'|'орг-ия с гос. участием'||'монолит'|'индивидуальный'|1976|'кирпичные'|'1/5,2/5,3/5,4/7'|0|4|84|4301|4301|4301||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|0|2|0
86|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Братьев Горкушенко улица'|3|||'14_000086'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1971|'кирпичные'|5|0|4|79|3398|3398|3398||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
