64|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|'7-9'|'А'||1864|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1900|'кирпичные'|6|0|7|38|5777|5650|4788|862|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|1|1|0|0|0
65|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|8|'А,Б'||1865|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1837|'кирпичные'|4|0|6|42|3201|3162|2844|318|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
66|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|10|'А'||1866|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1833|'кирпичные'|4|0|7|28|4784|4708|3246|1462|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
67|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|11|'А'||1867|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1899|'кирпичные'|5|0|3|13|1723|1680|1335|345|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
68|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|13|'А,Б'||1868|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1850|'кирпичные'|5|0|3|18|1794|1691|1550|141|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|1|1|0|0|0
69|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|15|'А'||1869|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1846|'кирпичные'|4|0|3|22|2312|2312|1737|575|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|0|0
70|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|17|'А'||1870|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1846|'кирпичные'|4|0|2|10|1318|1270|885|385|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
71|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|18|'А,Б'||1871|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1850|'кирпичные'|4|0|9|83|8498|8369|6619|1750|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
72|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|20|'А'||1872|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1840|'кирпичные'|4|0|4|29|2412|2278|2063|215|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
73|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|21|'Б'||1873|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1899|'кирпичные'|4|0|3|11|2266|2050|1832|218|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
74|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|22|'А'||1874|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1852|'кирпичные'|5|0|3|39|4077|3750|3055|695|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
75|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|24|'А,Б'||1875|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1845|'кирпичные'|6|0|3|36|4035|3992|2965|1027|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|1|1|1|0|0
76|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|26|'А,Б,В,Г'||1876|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1864|'кирпичные'|4|0|8|54|4083|4083|3225|858|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|0|0|0
77|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|29|'А'||1877|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1904|'кирпичные'|6|0|4|17|2214|2197|1911|286|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|1|1|0|0|0
