39|13139|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||427.67|413.15|56.67|'Д'|56.67|'Д'|56.67|'Д'|56.67|'Д'|16.46|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|54.67|'Д'|54.67|'Д'|54.67|'Д'|407.15|0.1852|'95-70'|'зависимая'|0|
40|13140|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|0|'местная'|32|5|'95/70'|'нет'|'нет'||||||339.44|202.44|27.8|'Р'|27.73|'Р'|27.73|'Р'|27.73|'Р'|8.05|'Р'|0|'Р'|0|'Р'|0|'Р'|6.23|'Р'|26.69|'Р'|26.69|'Р'|26.69|'Р'|205.34|0.148|'95-70'|'зависимая'|0|
41|13141|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||211.74|263.38|57.89|'Д'|28.09|'Д'|49.84|'Д'|39.48|'Д'|9.24|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|24.28|'Д'|12.66|'Д'|27.69|'Д'|249.17|0.0913|'95-70'|'зависимая'|0|
42|13142|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||265.5464|175.5936|31.6008|'Д'|22.68|'Д'|29.9712|'Д'|22.2656|'Д'|8.4952|'Д'|0|'Д'|0|'Д'|0|'Д'|2.464|'Д'|18.5024|'Д'|18.8328|'Д'|23.464|'Д'|178.276|0.1009|'95-70'|'зависимая'|0|
43|13143|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|0|'местная'|32|5|'95/70'|'нет'|'нет'||||||208.6436|137.9664|24.8292|'Р'|17.82|'Р'|23.5488|'Р'|17.4944|'Р'|6.6748|'Р'|0|'Р'|0|'Р'|0|'Р'|1.936|'Р'|14.5376|'Р'|14.7972|'Р'|18.436|'Р'|140.074|0.1084|'95-70'|'зависимая'|0|
44|13144|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|0|'местная'|32|5|'95/70'|'нет'|'нет'||||||186.06|108.45|14.87|'Р'|14.86|'Р'|14.91|'Р'|14.93|'Р'|4.35|'Р'|0|'Р'|0|'Р'|0|'Р'|2.68|'Р'|13.35|'Р'|13.35|'Р'|13.35|'Р'|106.65|0.0797|'95-70'|'зависимая'|0|
45|13145|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|65|5|'95/70'|'нет'|'нет'||||||739.58|728|80.96|'Д'|108.21|'Д'|155.68|'Д'|98.48|'Д'|33.49|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|78.44|'Д'|78.44|'Д'|78.44|'Д'|712.14|0.2896|'95-70'|'зависимая'|0|
46|13146|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||461.74|442.42|59.9|'Д'|59.7|'Д'|60.61|'Д'|63.13|'Д'|20.85|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|62.93|'Д'|62.93|'Д'|62.93|'Д'|452.98|0.2038|'95-70'|'зависимая'|0|
47|13147|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|65|5|'95/70'|'нет'|'нет'||||||610|759.14|129.1|'Д'|98.09|'Д'|123.16|'Д'|103.42|'Д'|26.66|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|94.79|'Д'|94.79|'Д'|62.29|'Д'|732.3|0.2803|'95-70'|'зависимая'|0|
48|13148|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|40|5|'95/70'|'нет'|'нет'||||||213.255|193.005|33.855|'Д'|26.585|'Д'|37.005|'Д'|16.87|'Д'|5.97|'Д'|0|'Д'|0|'Д'|0|'Д'|1.72|'Д'|14.67|'Д'|17.645|'Д'|22.365|'Д'|176.685|0.189|'95-70'|'зависимая'|0|
