51|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|34|'А'||'13_1_51'|'орг-ия с гос. участием'||'другое'|'другое'|1911|'кирпичные'|6|0|3|62|5007.4|5007.4|4665.5|341.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|5|0|1|0|1|0
52|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|34|'Б'||'13_1_52'|'орг-ия с гос. участием'||'другое'|'другое'|1912|'кирпичные'|6|0|2|31|2717|2717|2103.3|613.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
53|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|34|'В'||'13_1_53'|'орг-ия с гос. участием'||'другое'|'другое'|1912|'кирпичные'|6|0|2|35|2747|2747|2359.5|387.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
54|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|38|'А'||'13_1_54'|'орг-ия с гос. участием'|'культурного наследия'|'другое'|'другое'|1900|'кирпичные'|6|0|4|46|3900.87|3900.87|3409.58|491.29|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
55|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|40|'А'||'13_1_55'|'орг-ия с гос. участием'||'другое'|'другое'|1954|'кирпичные'|5|0|2|12|1810|1810|1005.3|804.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
56|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|41|'Б'||'13_1_56'|'орг-ия с гос. участием'||'другое'|'другое'|1898|'кирпичные'|2|0|2|2|1332.7|1332.7|84.7|1248|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
57|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|41|'В'||'13_1_57'|'орг-ия с гос. участием'||'другое'|'другое'|1898|'кирпичные'|5|0|2|16|1099.72|1099.72|882.27|217.45|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
58|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|'42/16'|'А'||'13_1_58'|'орг-ия с гос. участием'||'другое'|'другое'|1903|'кирпичные'|6|0|7|45|5556.2|5556.2|4556.1|1000.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|0|1|0|1|0
59|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|43|'А'||'13_1_59'|'орг-ия с гос. участием'||'другое'|'другое'|1898|'кирпичные'|4|0|5|30|2624.66|2624.66|2382.56|242.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
60|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|45|'А'||'13_1_60'|'орг-ия с гос. участием'||'другое'|'другое'|1904|'кирпичные'|4|0|5|29|3526.25|3526.25|2774.45|751.8|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
61|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|46|'А'||'13_1_61'|'орг-ия с гос. участием'||'другое'|'другое'|1911|'кирпичные'|5|0|3|14|1940.46|1940.46|1362.26|578.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
62|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|47|'А'||'13_1_62'|'орг-ия с гос. участием'|'культурного наследия'|'другое'|'другое'|1898|'кирпичные'|5|0|6|32|4819.18|4819.18|3587.18|1232|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
63|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|50|'В'||'13_1_63'|'орг-ия с гос. участием'||'другое'|'другое'|1910|'кирпичные'|5|0|2|20|1888|1888|1567|321|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
64|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|52|'А'||'13_1_64'|'орг-ия с гос. участием'||'другое'|'другое'|1900|'кирпичные'|5|0|4|21|2400.2|2400.2|1906.3|493.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
65|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|54|'А'||'13_1_65'|'орг-ия с гос. участием'||'другое'|'другое'|1958|'кирпичные'|5|0|3|50|4156.7|4156.7|3429.7|727|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
66|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|54|'Б'||'13_1_66'|'орг-ия с гос. участием'||'другое'|'другое'|1894|'кирпичные'|4|0|1|7|262.5|262.5|226.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
67|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|54|'Д'||'13_1_67'|'орг-ия с гос. участием'||'другое'|'другое'|1914|'кирпичные'|2|0|1|4|223.9|223.9|128.5|95.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
68|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|56|'А'||'13_1_68'|'орг-ия с гос. участием'||'другое'|'другое'|1883|'кирпичные'|4|0|1|6|1028.6|1028.6|533.6|495|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
69|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|58|'А'||'13_1_69'|'орг-ия с гос. участием'||'другое'|'другое'|1909|'кирпичные'|6|0|2|25|1507.7|1507.7|1269.8|237.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|0|1|0|0|0
70|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|60|'А'||'13_1_70'|'орг-ия с гос. участием'||'другое'|'другое'|1904|'кирпичные'|4|0|4|17|2413.2|2413.2|1843.2|570|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
71|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|62|'А'||'13_1_71'|'орг-ия с гос. участием'||'другое'|'другое'|1900|'кирпичные'|4|0|2|7|939.2|939.2|628.2|311|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
72|'Петроградский'|'Аптекарский остров'|'Бармалеева'|7|'А'||'13_1_72'|'орг-ия с гос. участием'||'другое'|'другое'|1897|'кирпичные'|3|0|1|6|805.6|805.6|358.6|447|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
