105|'московский'|'Гагаринское'|'Космонавтов пр.'|28|2||1201105|'орг-ия с гос. участием'||||1964||5||7|139|6927||6866|61|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
106|'московский'|'Гагаринское'|'Космонавтов пр.'|29|4||1201106|'орг-ия с гос. участием'||||1963||5||6|118|5429||5383||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
107|'московский'|'Гагаринское'|'Космонавтов пр.'|29|5||1201107|'орг-ия с гос. участием'||||1963||5||6|118|5449||5386|63|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
108|'московский'|'Гагаринское'|'Космонавтов пр.'|29|6||1201108|'орг-ия с гос. участием'||||1963||5||6|118|5421||5358|63|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
109|'московский'|'Гагаринское'|'Космонавтов пр.'|30|4||1201109|'орг-ия с гос. участием'||||1971||5||6|90|4314||4263|51|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
110|'московский'|'Гагаринское'|'Космонавтов пр.'|38|1||1201110|'орг-ия с гос. участием'||||1964||5||7|139|6912||6846|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
111|'московский'|'Гагаринское'|'Космонавтов пр.'|44|||1201111|'орг-ия с гос. участием'|||'1-528КП-41'|1965||9||4|231|11114||10946|168|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
112|'московский'|'Гагаринское'|'Космонавтов пр.'|46|||1201112|'орг-ия с гос. участием'|||'1-528КП-41'|1965||9||4|231|11159||11038|121|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
113|'московский'|'Гагаринское'|'Космонавтов пр.'|48|2||1201113|'орг-ия с гос. участием'||||1964||5||6|110|5445||5062|383|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
114|'московский'|'Гагаринское'|'Космонавтов пр.'|50|3||1201114|'орг-ия с гос. участием'||||1970||12||1|84|4396||4109|287|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
115|'московский'|'Гагаринское'|'Космонавтов пр.'|52|1||1201115|'орг-ия с гос. участием'||||1965||5||7|139|6979||6913|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
116|'московский'|'Гагаринское'|'Космонавтов пр.'|58|||1201116|'орг-ия с гос. участием'||||1965||5||7|139|7001||6879|122|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
117|'московский'|'Гагаринское'|'Космонавтов пр.'|64|||1201117|'орг-ия с гос. участием'|||'1-528КП-41'|1971||9||4|231|11354||11224|130|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
118|'московский'|'Гагаринское'|'Космонавтов пр.'|68|2||1201118|'орг-ия с гос. участием'||||1971||5||6|90|4369||4303|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
119|'московский'|'Гагаринское'|'Космонавтов пр.'|70|||1201119|'орг-ия с гос. участием'||||1965||5||4|80|3572||3519|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
120|'московский'|'Гагаринское'|'Космонавтов пр.'|74|||1201120|'орг-ия с гос. участием'||||1965||5||7|139|7005||6880|125|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
121|'московский'|'Звездное'|'Космонавтов пр.'|75|||1201121|'орг-ия с гос. участием'|||137|1990||16||2|156|10589||9723|866|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|4|2|1||2|
