'Приложение № 1'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'Общие характеристики многоквартирных домов (МКД) на территории'|||||||||||||||||||||||||||||||||||||
'МОСКОВСКОГО  района'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'"Графы ""1""-""10"" заполнять по всем многоквартирным домам района"'|||||||||||||||||||||||||||||||||||||
'№ п/п'|'Адрес МКД'|||||||||' Технические характеристики МКД'||||||||||||||||||||||'Количество общедомовых приборов учета энергоресурсов на вводах, шт.'|||||'Примечание'
|'Район'|'муниципальное образование'|'Улица'|'Номер'|'Номер корпуса'|'Номер строения'|'Код дома БТИ'|'Форма управления МКД'|'Категория дома: ведомственный / общежитие / гостиничного типа'|'Тип дома'|'Серия дома'|'Год постройки'|'Тип стен'|'"Количество этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'"Кол-во подземных этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'Количество подъездов'|'Количество квартир'|'Общая площадь дома'|'Общая отапливаемая площадь дома'|'Площадь жилых помещений'|'Площадь  нежилых помещений (за искл. мест общего пользования)'|'Электоэнергия (да/нет)'|'"ХВС'||||||||||||||
'(да/нет)"'|'"ГВС'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Водоотведение (да/нет)'|'Отопление (да/нет)'|'Газоснабжение (да/нет)'|'Оснащение газ. колонками (да/нет)'|'"Оснащение газ.плитами'||||||||||||||||||||||||||||||||
'(да/нет)"'|'"Оснащение электроплитами'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Кол-во лифтов дома, шт.'|'Электроэнергия'|'ХВС'|'ГВС'|'Тепловая энергия'|'Газ'|||||||||||||||||||||||||||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38
71|'московский'|'"""Гагаринское"""'|'Витебский   пр.'|83|||1201071|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1973|1|14||1|84|4916||4518|398|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
72|'московский'|'"""Гагаринское"""'|'Витебский   пр.'|85|1||1201072|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1979|1|14||1|84|4971||4576|395|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
73|'московский'|'"""Гагаринское"""'|'Витебский   пр.'|87|1||1201073|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-3'|1966|3|5||7|139|7001||6934|67|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
74|'московский'|'"""Звездное"""'|'Гастелло ул.'|9|||1201074|'част.управл.орг.с гос.участием'|||'индивид.'|1957|1|7||3|69|5729||4626|1103|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|2|1||1||
75|'московский'|'"""Звездное"""'|'Гастелло ул.'|11|||1201075|'част.управл.орг.с гос.участием'|||'1-505-2'|1959|1|5||3|54|4269||3133|1136|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
76|'московский'|'"""Звездное"""'|'Гастелло ул.'|13|||1201076|'част.управл.орг.с гос.участием'|||'1-505-1'|1958|1|5||2|40|2389||2359|30|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||1||
77|'московский'|'"""Звездное"""'|'Дунайский пр.'|3|||1201077|'част.управл.орг.с гос.участием'|||'индивид.'|1995|3|10||5|200|11301||11151|150|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|5|2|||2||
78|'московский'|'"""Звездное"""'|'Дунайский пр.'|5|||1201078|'част.управл.орг.с гос.участием'|||97|1985|3|9||9|331|17505||17109|396|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|4|2||2||
79|'московский'|'"""Звездное"""'|'Дунайский пр.'|7|||1201079|'част.управл.орг.с гос.участием'|||'600.11'|1993|3|10||11|437|25153||24918|235|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|11|4|1||3||
80|'московский'|'"""Звездное"""'|'Дунайский пр.'|24|||1201080|'част.управл.орг.с гос.участием'|||'137.11.2'|1994|3|16||6|474|29965||29391|574|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|12|4|2||6||
81|'московский'|'"""Звездное"""'|'Дунайский пр.'|'26/77'|||1201081|'част.управл.орг.с гос.участием'|||'1 ЛГ-504 Д'|1993|3|10||8|327|17867||17018|849|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|4|3||0||
82|'московский'|'"""Московская Застава"""'|'Заозерная ул.'|3|||1201082|'част.управл.орг.с гос.участием'|||'индив.'|1905|1|6||2|41|3718||3561|157|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|3|1||0||
83|'московский'|'"""Московская Застава"""'|'Заозерная ул.'|4|||1201083|'част.управл.орг.с гос.участием'|||'индив.'|1912|1|6||4|95|7370||6278|1092|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|2|1||0||
84|'московский'|'"""Московская Застава"""'|'Заозерная ул.'|6|||1201084|'част.управл.орг.с гос.участием'|||'индив.'|1912|1|6||6|133|9560||8639|921|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0||
85|'московский'|'"""Московская Застава"""'|'Заозерная ул.'|8|||1201085|'част.управл.орг.с гос.участием'|'общежитие'||'индив.'|1909|1|7||5|27|6346||5108|1238|'да'|'да'|'нет'|'да'|'да'|'нет'|'да'|'нет'|'да'|3|2|||0||
86|'московский'|'"""Московская Застава"""'|'Заозерная ул.'|14|||1201086|'част.управл.орг.с гос.участием'|||'индив.'|1917|1|3||3|24|1840||1603|237|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||2|1||0||
87|'московский'|'"""Звездное"""'|'Звездная ул.'|4|||1201087|'част.управл.орг.с гос.участием'|||'1-528 КП-41'|1968|1|9||4|231|11265||11081|184|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
88|'московский'|'"""Звездное"""'|'Звездная ул.'|5|1||1201088|'част.управл.орг.с гос.участием'|||'137.11.2'|1995|3|16||6|444|28979||28031|948|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|12|4|4||6||
89|'московский'|'"""Гагаринское"""'|'Звездная ул.'|14|||1201089|'част.управл.орг.с гос.участием'|||'1-528-КП-41'|1966|1|9||4|231|11434||11247|187|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
90|'московский'|'"""Гагаринское"""'|'Звездная ул.'|22|||1201090|'част.управл.орг.с гос.участием'|||'1-528-КП-41'|1967|1|9||4|231|11266||11082|184|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
91|'московский'|'"""Гагаринское"""'|'Звездная ул.'|24|||1201091|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1971|1|14||1|97|4715||4599|116|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
92|'московский'|'"""Московская Застава"""'|'Киевская ул.'|12||' л.А'|1201092|'част.управл.орг.с гос.участием'|||'индив.'|1900|1|6||1|25|1486||1290|196|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|1|1||0||
93|'московский'|'"""Московская Застава"""'|'Киевская ул.'|12||' л.Г'|1201093|'част.управл.орг.с гос.участием'|||'индив.'|1900|1|4||1|17|1054||965|89|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||0||
94|'московский'|'"""Московская Застава"""'|'Киевская ул.'|14|||1201094|'част.управл.орг.с гос.участием'|||'индив.'|1917|1|6||3|32|2471||2196|275|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|2|1||0||
95|'московский'|'"""Московская Застава"""'|'Киевская ул.'|16||' л.А'|1201095|'част.управл.орг.с гос.участием'|||'индив.'|1910|1|5||2|21|2177||1699|478|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0||
96|'московский'|'"""Московская Застава"""'|'Киевская ул.'|16||' л.Е'|1201096|'част.управл.орг.с гос.участием'|||'индив.'|1910|1|3||1|3|763||413|350|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||0||
97|'московский'|'"""Московская Застава"""'|'Киевская ул.'|18|||1201097|'част.управл.орг.с гос.участием'|'общежитие'||'индив.'|1917|1|3||3|8|1550||1465|85|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0||
98|'московский'|'"""Московская Застава"""'|'Киевская ул.'|'24/22'||' л.А'|1201098|'част.управл.орг.с гос.участием'|||'индив.'|1930|3|' 4/5'||11|86|6106||4756|1350|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||2|1||0||
99|'московский'|'"""Московская Застава"""'|'Киевская ул.'|'24/22'||' л.Б'|1201099|'част.управл.орг.с гос.участием'|||'индив.'|1930|3|4||6|31|3045||1761|1284|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||1||
100|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|18|1||1201100|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-3'|1964|3|5||7|139|6936||6870|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
101|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|20|2||1201101|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1963|3|5||6|118|5434||5388|46|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
102|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|20|3||1201102|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1963|3|5||6|118|5442||5389|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
103|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|22|||1201103|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1970|1|14||1|97|4901||4668|233|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
104|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|26|||1201104|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1972|1|14||1|97|5036||4652|384|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
105|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|28|2||1201105|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-3'|1964|3|5||7|139|6927||6866|61|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
106|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|29|4||1201106|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1963|3|5||6|118|5429||5383|46|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
107|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|29|5||1201107|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1963|3|5||6|118|5449||5386|63|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
108|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|29|6||1201108|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1963|3|5||6|118|5421||5358|63|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
109|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|30|4||1201109|'част.управл.орг.с гос.участием'|||'1-ЛГ-502-В6'|1971|3|5||6|90|4314||4263|51|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
110|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|38|1||1201110|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-3'|1964|3|5||7|139|6912||6846|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
111|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|44|||1201111|'част.управл.орг.с гос.участием'|||'1-528-КП-41'|1965|1|9||4|231|11114||10946|168|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
112|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|46|||1201112|'част.управл.орг.с гос.участием'|||'1-528-КП-41'|1965|1|9||4|231|11159||11038|121|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
113|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|48|2||1201113|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-6'|1964|3|5||6|110|5445||5062|383|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
114|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|50|3||1201114|'част.управл.орг.с гос.участием'|||'5733/14-111'|1970|1|12||1|84|4396||4109|287|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
115|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|52|1||1201115|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-3'|1965|3|5||7|139|6979||6913|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
116|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|58|||1201116|'част.управл.орг.с гос.участием'|||'1-ЛГ-5043/89'|1965|3|5||7|139|7001||6879|122|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
117|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|64|||1201117|'част.управл.орг.с гос.участием'|||'1-528-КП-41'|1971|1|9||4|231|11354||11224|130|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
118|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|68|2||1201118|'част.управл.орг.с гос.участием'|||'1-ЛГ-502 В-6'|1971|3|5||6|90|4369||4303|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
119|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|70|||1201119|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-4Э'|1965|3|5||4|80|3572||3519|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
120|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|74|||1201120|'част.управл.орг.с гос.участием'|||'1-ЛГ-504-Э'|1965|3|5||7|139|7005||6880|125|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
121|'московский'|'"""Звездное"""'|'Космонавтов пр.'|75|||1201121|'част.управл.орг.с гос.участием'|||137|1990|3|16||2|156|10589||9723|866|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|4|2|1||2||
122|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|82|||1201122|'част.управл.орг.с гос.участием'|||'1-ЛГ-528-41'|1972|1|9||4|231|11360||11227|133|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2||
123|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|86|2||1201123|'част.управл.орг.с гос.участием'|||'1-ЛГ-502 В'|1971|3|5||6|90|4332||4281|51|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
124|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|88|||1201124|'част.управл.орг.с гос.участием'|||'1-528-КП-80Э'|1972|1|14||1|84|4539||4455|84|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
125|'московский'|'"""Гагаринское"""'|'Космонавтов пр.'|90|||1201125|'част.управл.орг.с гос.участием'|||'1-ЛГ-507-8Н'|1966|3|5||4|80|3590||3538|52|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
126|'московский'|'"""Звездное"""'|'Ленсовета ул.'|13|||1201126|'част.управл.орг.с гос.участием'|||'1-405-2'|1962|1|5||2|40|1925||1905|20|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||0||
127|'московский'|'"""Звездное"""'|'Ленсовета ул.'|15|||1201127|'част.управл.орг.с гос.участием'|||'1-405-1'|1959|1|5||3|45|3210||2638|572|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
128|'московский'|'"""Звездное"""'|'Ленсовета ул.'|16|||1201128|'част.управл.орг.с гос.участием'|||'1-527'|1960|3|5||4|80|3512||3497|15|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
129|'московский'|'"""Звездное"""'|'Ленсовета ул.'|17|||1201129|'част.управл.орг.с гос.участием'|||'1-405-22'|1959|1|5||3|44|2668||2630|38|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
130|'московский'|'"""Звездное"""'|'Ленсовета ул.'|20|||1201130|'част.управл.орг.с гос.участием'|||'1-415'|1959|3|7||5|112|9942||8103|1839|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|5|3|2||2||
131|'московский'|'"""Звездное"""'|'Ленсовета ул.'|21|||1201131|'част.управл.орг.с гос.участием'|||'1-505-1'|1960|1|5||2|39|2386||2302|84|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
132|'московский'|'"""Звездное"""'|'Ленсовета ул.'|22|||1201132|'част.управл.орг.с гос.участием'|||'индивид.'|1959|3|7||5|109|9930||7879|2051|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|5|2|1||1||
133|'московский'|'"""Звездное"""'|'Ленсовета ул.'|24|||1201133|'част.управл.орг.с гос.участием'|||'1-415-5'|1958|3|5||3|44|3063||2549|514|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
134|'московский'|'"""Звездное"""'|'Ленсовета ул.'|27|||1201134|'част.управл.орг.с гос.участием'|||'1-405'|1958|'ё'|5||5|100|4141||4090|51|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||2|1||2||
135|'московский'|'"""Звездное"""'|'Ленсовета ул.'|'28/25'|||1201135|'част.управл.орг.с гос.участием'|||'1-528 К'|1959|3|5||3|58|2549||2446|103|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
136|'московский'|'"""Звездное"""'|'Ленсовета ул.'|30|||1201136|'част.управл.орг.с гос.участием'|||'1-528 К'|1960|1|5||5|99|4381||4318|63|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
137|'московский'|'"""Звездное"""'|'Ленсовета ул.'|31|||1201137|'част.управл.орг.с гос.участием'|||'1-505'|1959|1|5||5|100|4164||4116|48|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||2|1||2||
138|'московский'|'"""Звездное"""'|'Ленсовета ул.'|32|||1201138|'част.управл.орг.с гос.участием'|||'1-528 К'|1960|1|5||5|100|4426||4354|72|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
139|'московский'|'"""Звездное"""'|'Ленсовета ул.'|37|||1201139|'част.управл.орг.с гос.участием'|||'1-528 КП-1'|1960|1|5||2|39|1579||1500|79|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
140|'московский'|'"""Звездное"""'|'Ленсовета ул.'|40|||1201140|'част.управл.орг.с гос.участием'|||'1-528 К'|1960|3|5||5|100|4398||4378|20|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
141|'московский'|'"""Звездное"""'|'Ленсовета ул.'|42|||1201141|'част.управл.орг.с гос.участием'|||'1-528 К'|1961|3|5||5|100|4438||4399|39|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
142|'московский'|'"""Звездное"""'|'Ленсовета ул.'|43|||1201142|'част.управл.орг.с гос.участием'|||'индивид.'|1970|1|12||1|96|4489||4119|370|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1||
143|'московский'|'"""Звездное"""'|'Ленсовета ул.'|44|||1201143|'част.управл.орг.с гос.участием'|||'1-528 К'|1961|3|5||2|40|1642||1623|19|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||0||
144|'московский'|'"""Звездное"""'|'Ленсовета ул.'|45|||1201144|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|79|3574||3453|121|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
145|'московский'|'"""Звездное"""'|'Ленсовета ул.'|47|||1201145|'част.управл.орг.с гос.участием'|||'1-527 С-2'|1962|3|5||3|60|2563||2543|20|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||1||
146|'московский'|'"""Звездное"""'|'Ленсовета ул.'|49|||1201146|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|80|3585||3477|108|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
147|'московский'|'"""Звездное"""'|'Ленсовета ул.'|51|||1201147|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|80|3540||3484|56|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
148|'московский'|'"""Звездное"""'|'Ленсовета ул.'|53|||1201148|'част.управл.орг.с гос.участием'|||'1-527 С-2'|1962|3|5||3|60|2540||2521|19|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|||1||
149|'московский'|'"""Звездное"""'|'Ленсовета ул.'|55|||1201149|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|80|3520||3466|54|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
150|'московский'|'"""Звездное"""'|'Ленсовета ул.'|57|||1201150|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|80|3482||3460|22|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
151|'московский'|'"""Звездное"""'|'Ленсовета ул.'|58|||1201151|'част.управл.орг.с гос.участием'|||'1 ЛГ-507-6'|1965|3|5||6|108|5616||4955|661|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1||
152|'московский'|'"""Звездное"""'|'Ленсовета ул.'|59|||1201152|'част.управл.орг.с гос.участием'|||'1-527 С-2'|1962|3|5||3|60|2550||2531|19|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
153|'московский'|'"""Звездное"""'|'Ленсовета ул.'|61|||1201153|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|3|5||4|80|3508||3485|23|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
154|'московский'|'"""Звездное"""'|'Ленсовета ул.'|63|||1201154|'част.управл.орг.с гос.участием'|||'1-527 С-3'|1962|1|5||4|80|3508||3486|22|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
155|'московский'|'"""Звездное"""'|'Ленсовета ул.'|65|||1201155|'част.управл.орг.с гос.участием'|||'1-527 С-2'|1962|3|5||3|60|2561||2542|19|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||1||
