101|8100|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'||968.72|1061.34|156.357|'Д'|161.63|'Д'|138.78|'Д'|106.12|'Д'|37.58|'Д'|33.73|'Д'|18.05|'Д'|21.29|'Д'|22.67|'Д'|80.81|'Д'|101.5|'Д'|137.27|'Д'|1015.787|0.35484|'150-70'|'зависимая'|1|'отсутствует'
102|8101|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||125||'150/70'|'да'|'нет'|'да'|'нет'||'да'||1622.99|1609.13|286.48|'Д'|258.3|'Д'|221|'Д'|160.19|'Д'|60.33|'Д'|55.7|'Д'|29.84|'Д'|33.37|'Д'|39.04|'Д'|135.3|'Д'|170.77|'Д'|228.68|'Д'|1679|0.66465|'150-70'|'зависимая'|1|'отсутствует'
103|8102|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'||1153.86|1201.29|182.979|'Д'|122.95|'Д'|169.15|'Д'|130.35|'Д'|47.45|'Д'|45.36|'Д'|24.47|'Д'|29.68|'Д'|32.36|'Д'|108.17|'Д'|124.27|'Д'|178.02|'Д'|1195.209|0.49562|'150-70'|'зависимая'|1|'отсутствует'
104|8103|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'||674.96|712.5|113.51|'Д'|102.51|'Д'|100.83|'Д'|71.11|'Д'|26.63|'Д'|23.53|'Д'|12.16|'Д'|15.02|'Д'|15.56|'Д'|60.44|'Д'|68.14|'Д'|89.01|'Д'|698.45|0.30941|'150-70'|'зависимая'|1|'отсутствует'
105|8104|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||80||'150/70'|'да'|'нет'|'да'|'нет'||'да'||474.34|521.34|73.827|'Д'|78.25|'Д'|69.11|'Д'|50.23|'Д'|19.14|'Д'|17.22|'Д'|8.27|'Д'|11.86|'Д'|14.8|'Д'|43.46|'Д'|49.62|'Д'|72.71|'Д'|508.497|0.18597|'150-70'|'зависимая'|1|'отсутствует'
106|8105|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||80||'150/70'|'да'|'нет'|'да'|'нет'||'да'||488.03|508.01|69.786|'Д'|71.76|'Д'|67.64|'Д'|48.71|'Д'|18.41|'Д'|16.42|'Д'|9.58|'Д'|10.01|'Д'|11.01|'Д'|43.12|'Д'|49.08|'Д'|66.89|'Д'|482.416|0.20917|'150-70'|'зависимая'|1|'отсутствует'
107|8106|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||746.27|195.34|'Д'|174.83|'Д'|174.36|'Д'|124.41|'Д'|41.2|'Д'|43.67|'Д'|25.37|'Д'|35.49|'Д'|39.98|'Д'|104.4|'Д'|128.7|'Д'|165.99|'Д'|1253.74|0.55568|'150-70'|'зависимая'|1|'отсутствует'
108|8107|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||370.66|46.152|'Д'|62.14|'Д'|61.04|'Д'|47.21|'Д'|18.84|'Д'|9.13|'Д'|4.93|'Д'|6.6|'Д'|8.01|'Д'|36.6|'Д'|40.52|'Д'|50.46|'Д'|391.632|0.22678|'150-70'|'зависимая'|1|'отсутствует'
109|8108|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||778.3|179.622|'Д'|179.07|'Д'|175.18|'Д'|127.43|'Д'|40.55|'Д'|43.61|'Д'|22.83|'Д'|32.4|'Д'|38.84|'Д'|107.2|'Д'|127.13|'Д'|175.33|'Д'|1249.192|0.53386|'150-70'|'зависимая'|1|'отсутствует'
110|8109|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||80||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||457.7|122.01|'Д'|109.86|'Д'|103.37|'Д'|75.12|'Д'|24.8|'Д'|25.41|'Д'|16.05|'Д'|21.59|'Д'|22.14|'Д'|61.44|'Д'|73.73|'Д'|114.58|'Д'|770.1|0.36924|'150-70'|'зависимая'|1|'отсутствует'
