152|'Невский'||'Бабушкина ул.'|24|||12000152|||'хрущевка'||1959|'кирпичные'|5||4|55|3871|3402||469|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
153|'Невский'||'Бабушкина ул.'|25|||12000153|||||1926|'кирпичные'|2||2|4|351|351|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
154|'Невский'||'Бабушкина ул.'|26|||12000154|||'хрущевка'||1960|'кирпичные'|5||7|99|6878|6470||408|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
155|'Невский'||'Бабушкина ул.'|27|||12000155|||||1926|'кирпичные'|3||4|37|2858|2213||645|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|2|2|0|0|
156|'Невский'||'Бабушкина ул.'|29|1||12000156|||'сталинка'||1936|'кирпичные'|5||6|56|4721|3877||844|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
157|'Невский'||'Бабушкина ул.'|29|2||12000157|||'сталинка'||1939|'кирпичные'|5||9|90|7244|6732||512|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
158|'Невский'||'Бабушкина ул.'|31|||12000158|||'хрущевка'||1961|'кирпичные'|5||3|50|2427|2001||426|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
159|'Невский'||'Бабушкина ул.(Крупской,  21)'|33|||12000159|||||1912|'кирпичные'|5||3|40|3834|2789||1045|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
160|'Невский'||'Бабушкина ул.'|37|||12000160|||'сталинка'||1950|'кирпичные'|2||1|8|401|401|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|0|0|0|
161|'Невский'||'Бабушкина ул.'|42|2||12000161|||'сталинка'||1954|'кирпичные'|5||2|6|2761|2286||475|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|
162|'Невский'||'Бабушкина ул.'|47|2||12000162|||'панельный'||2009|'панельные'|6||2|46|3733|1633||2100|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|4|9|1|0|0|
163|'Невский'||'Бабушкина ул.'|47|3||12000163|||'кирпичный'||1980|'кирпичные'|5||1|13|4447|3319||1128|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|
178|'Невский'||'Бадаева ул.'|11|||12000178|||'панельный'|137|1993|'панельные'|12||2|214|10894|10862|||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|4|2|5|2|2|
189|'Невский'||'Бадаева ул.'|3|1||12000189|||'панельный'|137|1994|'панельные'|12||4|239|14951|14813||138|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|3|5|4|4|
191|'Невский'||'Бадаева ул.'|7|||12000191|||'панельный'|137|1992|'панельные'|12||4|236|14858|14650||208|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|2|5|0|2|
194|'Невский'||'Большевиков пр.'|11|19||12000194|||'кирпичный'|'индивидуальный'|1979|'кирпичные'|15||1|28|6297|5754||543|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|3|2|4|1|1|
195|'Невский'||'Большевиков пр.'|3|1||12000195|||'панельный'|137|1986|'панельные'|12||4|220|15405|12193||3212|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|2|2|1|2|
196|'Невский'||'Большевиков пр.'|3|2||12000196|||'панельный'||1987|'кирпичные'|16||1|110|5674|5641|||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|3|4|1|1|
197|'Невский'||'Большевиков пр.'|5|||12000197|||'панельный'||1974|'панельные'|9||5|223|11912|11872|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|3|2|2|
198|'Невский'||'Большевиков пр.'|9|1||12000198|||'панельный'||1974|'панельные'|9||12|446|21530|21449||81|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|12|4|3|4|7|
199|'Невский'||'Большевиков пр.'|9|1||12000199|||'панельный'||1987|'панельные'|12||3|150|11386|8558||2828|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|6|6|6|||
200|'Невский'||'Большевиков пр.'|9|2||12000200|||'панельный'||1972|'панельные'|9||5|179|9835|9821|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|2|2|2|
201|'Невский'||'Большевиков пр.'|13|2||12000201|||'панельный'||1973|'панельные'|9||7|261|13906|13906|||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|2|2|2|2|
203|'Невский'||'Большевиков пр.'|15|||12000203|||'панельный'||1972|'панельные'|9||4|224|9827|8437||1390|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1|1|2|
204|'Невский'||'Большевиков пр.'|19|||12000204|||'панельный'||1972|'панельные'|9||4|224|9935|8521||1414|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1|1|2|
