||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
952|'05_000952'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1058,2|1014,43|87,7|'Д'|87,7|'Д'|87,16|'Д'|87,16|'Д'|83,18|'Д'|23,22|'Д'|22,5|'Д'|22,23|'Д'|22,68|'Д'|89,62|'Д'|78,54|'Д'|97,56|'Д'|789,25|0,44||'зависимая'|||2
953|'05_000953'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||985,94|902,1|139,02|'Д'|110,47|'Д'|140,68|'Д'|95,81|'Д'|37,88|'Д'|15,9|'Д'|12,58|'Д'|19,31|'Д'|19,71|'Д'|100,03|'Д'|87,8|'Д'|111,6|'Д'|890,79|0,41||'зависимая'|||2
954|'05_000954'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1358,14|1270,85|177,39|'Д'|133,22|'Д'|177,81|'Д'|115,34|'Д'|38,82|'Д'|19,59|'Д'|18,67|'Д'|24,72|'Д'|23,9|'Д'|126,87|'Д'|107,93|'Д'|140,95|'Д'|1105,21|0,48||'зависимая'|||2
955|'05_000955'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1083,82|868,65|144,35|'Д'|109,44|'Д'|143,35|'Д'|94,19|'Д'|34,77|'Д'|15,58|'Д'|12,23|'Д'|19,22|'Д'|16,27|'Д'|97,57|'Д'|90,07|'Д'|102,86|'Д'|879,9|0,42||'зависимая'|||2
956|'05_000956'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||931,4|942,13|156,21|'Д'|115,69|'Д'|151,36|'Д'|100,55|'Д'|41,01|'Д'|15,66|'Д'|15,01|'Д'|23,41|'Д'|21,39|'Д'|105,04|'Д'|96,56|'Д'|118,45|'Д'|960,34|0,41||'зависимая'|||2
957|'05_000957'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||977,1|936,39|84,78|'Д'|87,3|'Д'|85,1|'Д'|84,92|'Д'|83,61|'Д'|24,52|'Д'|22,25|'Д'|28,02|'Д'|26,7|'Д'|92,79|'Д'|87,43|'Д'|111,32|'Д'|818,74|0,41||'зависимая'|||2
958|'05_000958'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1128,28|949,2|152,76|'Д'|116,15|'Д'|148,14|'Д'|83,13|'Д'|35,86|'Д'|14|'Д'|12,47|'Д'|13,89|'Д'|22,62|'Д'|96,94|'Д'|89,51|'Д'|108,69|'Д'|894,16|0,43||'зависимая'|||2
959|'05_000959'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||982,18|797,41|85,18|'Д'|84,58|'Д'|83,98|'Д'|87,58|'Д'|82,06|'Д'|22,82|'Д'|10,56|'Д'|10,79|'Д'|17,4|'Д'|89,52|'Д'|83,76|'Д'|98,81|'Д'|757,04|0,41||'зависимая'|||2
960|'05_000960'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||450,16|393,59|68,8|'Д'|54,59|'Д'|70,45|'Д'|39,59|'Д'|17,83|'Д'|13,82|'Д'|6,67|'Д'|7,53|'Д'|13,1|'Д'|45,85|'Д'|42,89|'Д'|51,07|'Д'|432,19|0,17||'зависимая'|||2
961|'05_000961'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||609,74|788,67|187,48|'Д'|141,2|'Д'|189|'Д'|81,26|'Д'|17,51|'Д'||'Д'|4,96|'Д'||'Д'||'Д'|111,53|'Д'|92,37|'Д'|114,95|'Д'|940,26|0,26|||||2
962|'05_000962'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||609,74|669,98|78|'Д'|75,09|'Д'|78|'Д'|78|'Д'|78|'Д'||'Д'||'Д'||'Д'|10,65|'Д'|75,02|'Д'|73,23|'Д'|94,23|'Д'|640,22|0,26|||||2
963|'05_000963'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||887,78|1277,65|129,15|'Д'|123,9|'Д'|127,77|'Д'|127,39|'Д'|125,61|'Д'|29,01|'Д'|23,6|'Д'|23,61|'Д'|23,94|'Д'|117,54|'Д'|118,38|'Д'|115,47|'Д'|1085,37|0,387||'зависимая'|||2
964|'05_000964'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|2|'2-трубная'||||'да'|||||||3016,38|2849,35|453,85|'Д'|360,35|'Д'|460,26|'Д'|303,3|'Д'|113,93|'Д'|47,6|'Д'|37,4|'Д'|37,98|'Д'|52,28|'Д'|323,05|'Д'|276,73|'Д'|358,76|'Д'|2825,49|1,254||'зависимая'|||2
965|'05_000965'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'нет'|||||||543,98|548,85|64,1|'Д'|64,1|'Д'|64,1|'Д'|64,1|'Д'|64,1|'Д'||'Д'||'Д'||'Д'|9,5|'Д'|60,83|'Д'|60,83|'Д'|59,44|'Д'|511,1|0,23||'зависимая'|||2
966|'05_000966'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|2|'2-трубная'||||'да'|||||||2889,84|2464,38|248,77|'Д'|249,22|'Д'|263,75|'Д'|251,1|'Д'|246,02|'Д'|48,12|'Д'|54,43|'Д'|44,09|'Д'|44,85|'Д'|216,93|'Д'|213,42|'Д'|216,5|'Д'|2097,2|1,248||'зависимая'|||2
967|'05_000967'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'||||||||||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'|0|0,094|||||2
968|'05_000968'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'||||||||2141,77|195,01|'Р'|194,87|'Р'|194,87|'Р'|194,52|'Р'|193,07|'Р'|6,87|'Р'|6,68|'Р'|6,66|'Р'|12,59|'Р'|184,94|'Р'|179,8|'Р'|179,3|'Р'|1549,18|0,676|||||2
969|'05_000969'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'||||||||2755,73|273,37|'Д'|275,1|'Д'|272,74|'Д'|273,33|'Д'|265,84|'Д'|74,5|'Д'|74,43|'Д'|73,93|'Д'|77,06|'Д'|169,89|'Д'|174,14|'Д'|217,1|'Д'|2221,43|0,65|||||2
970|'05_000970'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||496,98|408,89|40,08|'Д'|68,21|'Д'|84,01|'Д'|43,32|'Д'|17,34|'Д'|9,03|'Д'|6,68|'Д'|8,1|'Д'|20,44|'Д'|41,32|'Д'|42,01|'Д'|53,24|'Д'|433,78|0,17|||||2
971|'05_000971'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||435,12|349,18|33,8|'Д'|59,63|'Д'|73,53|'Д'|37,9|'Д'|15,55|'Д'|6,5|'Д'|4,83|'Д'|5,83|'Д'|16,95|'Д'|36,57|'Д'|37,13|'Д'|46,68|'Д'|374,9|0,15|||||2
972|'05_000972'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'||||||||||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'||'Р'|0|0,13|||||2
973|'05_000973'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'||||||||485,21|54,11|'Р'|50,17|'Р'|54,11|'Р'|54,11|'Р'|54,11|'Р'||'Р'||'Р'||'Р'|7,86|'Р'|40,9|'Р'|40,8|'Р'|50|'Р'|406,17|0,19|||||2
974|'05_000974'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'нет'||||||||631,35|57,73|'Д'|53,47|'Д'|57,73|'Д'|61,15|'Д'|57,06|'Д'|8,49|'Д'|16,88|'Д'|7,96|'Д'|7,55|'Д'|54,3|'Д'|-0,04|'Д'|36,64|'Д'|418,92|0,28||'зависимая'|||2
975|'05_000975'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'да'|||||||859,62|926,52|92,46|'Д'|83,98|'Д'|91,62|'Д'|91,7|'Д'|90,35|'Д'|23,04|'Д'|29,32|'Д'|23,15|'Д'|22,82|'Д'|86,74|'Д'|86,28|'Д'|85,03|'Д'|806,49|0,36||'зависимая'|||2
976|'05_000976'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||1677,16|2102,61|209,69|'Д'|192,41|'Д'|207,29|'Д'|209,41|'Д'|205,99|'Д'|50,92|'Д'|57,6|'Д'|49,53|'Д'|51,11|'Д'|190,49|'Д'|197,59|'Д'|193,11|'Д'|1815,14|0,686|||||2
977|'05_000977'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'да'|||||||457,04|633,14|119,4|'Д'|108,89|'Д'|119,74|'Д'|118,9|'Д'|118,63|'Д'|13,2|'Д'|21,91|'Д'|13,05|'Д'|12,02|'Д'|114,52|'Д'|114,46|'Д'|150,68|'Д'|1025,4|0,373||'зависимая'|||2
978|'05_000978'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||332,16|339,69|53,5|'Д'|49,05|'Д'|53,5|'Д'|53,5|'Д'|53,5|'Д'||'Д'||'Д'||'Д'||'Д'|52,35|'Д'|52,35|'Д'|52,35|'Д'|420,1|0,153|||||2
979|'05_000979'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'да'|||||||849,64|989,22|118,21|'Д'|108,36|'Д'|118,21|'Д'|118,21|'Д'|118,21|'Д'||'Д'|5,7|'Д'||'Д'||'Д'|112,45|'Д'|112,45|'Д'|112,45|'Д'|924,25|0,394|||||2
980|'05_000980'|'"ГУП ""ТЭК СПб"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'3-трубная'||||'нет'|||||||773,54|1136,13|156,55|'Д'|156,55|'Д'|156,55|'Д'|156,55|'Д'|80,33|'Д'|49,87|'Д'|49,15|'Д'|24,87|'Д'|37,21|'Д'|95,64|'Д'|135,29|'Д'|170,76|'Д'|1269,32|0,559||'зависимая'|||2
981|'05_000981'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
982|'05_000982'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
983|'05_000983'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
984|'05_000984'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
985|'05_000985'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
986|'05_000986'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
987|'05_000987'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
988|'05_000988'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
989|'05_000989'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
990|'05_000990'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
991|'05_000991'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
992|'05_000992'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
993|'05_000993'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
994|'05_000994'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
995|'05_000995'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
996|'05_000996'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
997|'05_000997'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
998|'05_000998'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
999|'05_000999'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1000|'05_001000'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1001|'05_001001'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1002|'05_001002'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1003|'05_001003'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1004|'05_001004'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1005|'05_001005'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1006|'05_001006'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1007|'05_001007'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1008|'05_001008'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1009|'05_001009'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1010|'05_001010'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1011|'05_001011'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1012|'05_001012'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1013|'05_001013'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1014|'05_001014'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1015|'05_001015'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1016|'05_001016'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1017|'05_001017'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1018|'05_001018'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1019|'05_001019'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1020|'05_001020'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1021|'05_001021'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1022|'05_001022'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1023|'05_001023'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1024|'05_001024'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1025|'05_001025'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1026|'05_001026'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1027|'05_001027'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1028|'05_001028'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1029|'05_001029'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1030|'05_001030'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1031|'05_001031'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1032|'05_001032'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1033|'05_001033'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1034|'05_001034'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1035|'05_001035'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1036|'05_001036'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1037|'05_001037'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1038|'05_001038'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1039|'05_001039'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1040|'05_001040'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1041|'05_001041'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1042|'05_001042'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1043|'05_001043'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1044|'05_001044'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1045|'05_001045'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1046|'05_001046'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1047|'05_001047'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1048|'05_001048'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1049|'05_001049'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1050|'05_001050'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1051|'05_001051'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1052|'05_001052'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1053|'05_001053'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1054|'05_001054'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1055|'05_001055'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1056|'05_001056'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1057|'05_001057'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1058|'05_001058'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1059|'05_001059'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1060|'05_001060'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1061|'05_001061'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1062|'05_001062'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1063|'05_001063'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1064|'05_001064'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1065|'05_001065'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1066|'05_001066'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1067|'05_001067'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1068|'05_001068'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1069|'05_001069'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1070|'05_001070'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1071|'05_001071'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1072|'05_001072'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1073|'05_001073'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1074|'05_001074'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1075|'05_001075'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1076|'05_001076'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1077|'05_001077'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1078|'05_001078'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1079|'05_001079'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1080|'05_001080'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1081|'05_001081'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1082|'05_001082'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1083|'05_001083'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1084|'05_001084'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1085|'05_001085'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1086|'05_001086'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1087|'05_001087'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1088|'05_001088'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1089|'05_001089'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1090|'05_001090'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1091|'05_001091'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1092|'05_001092'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1093|'05_001093'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1094|'05_001094'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1095|'05_001095'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1096|'05_001096'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1097|'05_001097'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1098|'05_001098'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1099|'05_001099'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1100|'05_001100'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1101|'05_001101'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1102|'05_001102'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1103|'05_001103'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1104|'05_001104'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1105|'05_001105'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1106|'05_001106'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1107|'05_001107'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1108|'05_001108'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1109|'05_001109'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1110|'05_001110'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1111|'05_001111'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1112|'05_001112'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1113|'05_001113'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1114|'05_001114'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1115|'05_001115'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1116|'05_001116'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1117|'05_001117'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1118|'05_001118'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1119|'05_001119'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1120|'05_001120'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1121|'05_001121'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1122|'05_001122'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1123|'05_001123'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1124|'05_001124'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
1125|'05_001125'|||||'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||3
