1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
820||'Красненькая речка'|'Маршала Жукова пр.'|30|'2 Г'|56|5000820|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1979|'кирпичные'|16|0|1|85|5062.7|5062.7|4905.6|157.1|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|2|1|1|1|0
821||'Красненькая речка'|'Маршала Жукова пр.'|30|'2 Д'|55|5000821|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1978|'панельные'|15|0|4|239|12353.6|12353.6|11983.7|369.9|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|2|1|1|1|0
822||'Красненькая речка'|'Маршала Жукова пр.'|30|'2 Ж'|52|5000822|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1978|'панельные'|12|0|4|191|9872.1|9872.1|9579|293.1|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|8|2|1|1|1|0
823||'Красненькая речка'|'Маршала Жукова пр.'|32|'1 А'|49|5000823|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|9|319|16959.9|16959.9|16277.6|682.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|2|2|3|3|0
824||'Красненькая речка'|'Маршала Жукова пр.'|34|'А'|43|5000824|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|5|179|9600.1|9600.1|9273.59|326.51|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|2|1|2|2|0
825||'Красненькая речка'|'Маршала Жукова пр.'|34|'Б'|45|5000825|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|2|72|4102.2|4102.2|3998.38|103.82|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|1|1|0
826||'Красненькая речка'|'Маршала Жукова пр.'|34|'В'|44|5000826|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|6|214|11173.08|11173.08|10769.82|403.26|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|1|2|2|0
827||'Красненькая речка'|'Маршала Жукова пр.'|34|'Г'|40|5000827|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1976|'кирпичные'|13|0|1|67|3932.8|3932.8|3784.7|148.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'да'|2|2|2|1|1|0
828||'Красненькая речка'|'Маршала Жукова пр.'|34|'Д'|47|5000828|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|4|144|7599.7|7599.7|7361.86|237.84|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|0|1|1|1|0
829||'Красненькая речка'|'Маршала Жукова пр.'|34|'Е'|48|5000829|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|6|214|11461.79|11461.79|11078.73|383.06|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|1|2|2|0
830||'Красненькая речка'|'Маршала Казакова ул.'|1|'2 А'|6|5000830|'орг-ия с гос. участием'||'другое'|'600 (1-ЛГ-600)'|1977|'панельные'|12|0|3|143|7636|7636|7431.86|204.14|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|4|1|1|0
831||'Красненькая речка'|'Маршала Казакова ул.'|3|'1 А'||5000831|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1976|'панельные'|12|0|4|191|9833.8|9833.8|9537.81|295.99|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|8|2|2|1|1|0
832||'Красненькая речка'|'Маршала Казакова ул.'|5|'1 А'|29|5000832|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1975|'панельные'|9|0|6|215|11582.3|11582.3|11220.28|362.02|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|2|2|2|0
833||'Красненькая речка'|'Маршала Казакова ул.'|5|'1 Б'|28|5000833|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|12|0|3|143|7602.5|7602.5|7362.7|239.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|2|1|1|0
834||'Красненькая речка'|'Маршала Казакова ул.'|10|'1 А'|17|5000834|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|9|0|6|215|11581.3|11581.3|11195.6|385.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|4|2|2|0
835||'Красненькая речка'|'Маршала Казакова ул.'|10|'1 Б'|16|5000835|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1976|'панельные'|12|0|3|143|7261.5|7261.5|7024.71|236.79|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|0|0|0|0
836||'Красненькая речка'|'Маршала Казакова ул.'|10|'1 В'|13|5000836|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1977|'кирпичные'|16|0|1|84|4849|4849|4691.3|157.7|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|2|0|0|0|0
837||'Красненькая речка'|'Маршала Казакова ул.'|10|'1 Д'|11|5000837|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1978|'кирпичные'|16|0|1|84|4886.1|4886.1|4730.4|155.7|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|2|4|1|1|0
838||'Красненькая речка'|'Маршала Казакова ул.'|13|'А'||5000838|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1977|'кирпичные'|15|0|2|30|8318.9|8318.9|5832.9|2486|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|3|1|1|1|0
839||'Нарвский округ'|'Метростроевцев ул.'|2|'А'||5000839|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1926|'кирпичные'|4|0|5|44|2429.75|2429.75|2286.4|143.35|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
840||'Нарвский округ'|'Метростроевцев ул.'|3|'А'||5000840|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1900|'кирпичные'|4|0|1|16|934.9|934.9|934.9||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
841||'Нарвский округ'|'Морской Пехоты ул.'|4|'А'||5000841|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1975|'панельные'|9|0|9|322|17061|17061|16477.97|583.03|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|9|2|2|3|3|0
842||'Нарвский округ'|'Морской Пехоты ул.'|6|'1 А'||5000842|'орг-ия с гос. участием'||'другое'|'другое'|1976|'кирпичные'|15|0|2|29|6555.6|6555.6|5819.8|735.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|2|1|1|1|0
843||'Нарвский округ'|'Морской Пехоты ул.'|10|'А'||5000843|'орг-ия с гос. участием'||'панельный'|'600 (1-ЛГ-600)'|1975|'панельные'|9|0|10|357|18914.4|18914.4|18266.5|647.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|10|4|2|3|3|0
844||'Нарвский округ'|'Морской Пехоты ул.'|14|'А'||5000844|'орг-ия с гос. участием'||'другое'|'другое'|1978|'кирпичные'|5|0|3|52|15861.2|15861.2|3099.6|12761.6|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|0|0|1|1|1|0
845||'Нарвский округ'|'Новаторов Бульвар'|1|'А'||5000845|'орг-ия с гос. участием'||'хрущевка'|'другое'|1961|'панельные'|5|0|7|70|3207|3207|3171.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
846||'Нарвский округ'|'Новаторов Бульвар'|3|'А'||5000846|'орг-ия с гос. участием'|'сцепка'|'хрущевка'|'другое'|1961|'панельные'|5|0|5|50|2319.7|2319.7|2277.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|1|1|0
847||'Нарвский округ'|'Новоовсянниковская ул.'|9|'А'||5000847|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1951|'кирпичные'|2|0|2|12|687.2|687.2|687.2||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|0|0|0
848||'Нарвский округ'|'Новоовсянниковская ул.'|13|'А'||5000848|'орг-ия с гос. участием'|'сцепка'|'другое'|'другое'|1951|'кирпичные'|2|0|2|12|662.25|662.25|632.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
849||'Нарвский округ'|'Новоовсянниковская ул.'|'17а'|'А'||5000849|'орг-ия с гос. участием'|'сцепка'|'другое'|'другое'|1951|'панельные'|2|0|1|2|568.9|568.9|556||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
850||'Нарвский округ'|'Новоовсянниковская ул.'|19|'2 А'||5000850|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1951|'кирпичные'|3|0|2|12|1003.85|1003.85|960.3||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|0|0|0|0
851||'Нарвский округ'|'Новостроек ул.'|8|'А'||5000851|'орг-ия с гос. участием'||'сталинка'|'другое'|1959|'кирпичные'|2|0|4|16|1057|1057|855.9|201.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
852||'Нарвский округ'|'Новостроек ул.'|12|'А'||5000852|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1959|'кирпичные'|5|0|2|6|5380.6|5380.6|5302.8|77.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
853||'Автово'|'Новостроек ул.'|20|'А'||5000853|'орг-ия с гос. участием'||'брежневка'|'1-528КП-82'|1961|'кирпичные'|5|0|5|100|4223.1|4223.1|4201.87||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
854||'Автово'|'Новостроек ул.'|25|'А'||5000854|'орг-ия с гос. участием'||'брежневка'|'другое'|1960|'кирпичные'|5|0|3|54|3253.3|3253.3|3198.3|55|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
855||'Автово'|'Новостроек ул.'|27|'А'||5000855|'орг-ия с гос. участием'||'брежневка'|'1-405'|1960|'кирпичные'|5|0|4|80|3470.8|3470.8|3429.78||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
856||'Автово'|'Новостроек ул.'|28|'А'||5000856|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1960|'кирпичные'|5|0|5|100|4174.5|4174.5|4153.44||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
857||'Автово'|'Новостроек ул.'|29|'А'||5000857|'орг-ия с гос. участием'||'брежневка'|'другое'|1959|'кирпичные'|5|0|3|54|4732.3|4732.3|3124.9|1607.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
858||'Автово'|'Новостроек ул.'|31|'А'||5000858|'орг-ия с гос. участием'|'сцепка'|'брежневка'|'другое'|1959|'кирпичные'|5|0|3|54|4111.8|4111.8|3189.9|921.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|0|0|1|0
859||'Автово'|'Новостроек ул.'|33|'А'||5000859|'орг-ия с гос. участием'||'брежневка'|'1-528КП-82'|1960|'кирпичные'|5|0|4|80|3489.6|3489.6|3456.26||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
860||'Автово'|'Новостроек ул.'|35|'А'||5000860|'орг-ия с гос. участием'||'брежневка'|'другое'|1959|'кирпичные'|5|0|3|54|3479.3|3479.3|3157.9|321.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
861||'Нарвский округ'|'Оборонная ул.'|3|'А'||5000861|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1930|'кирпичные'|5|0|6|60|4146.56|4146.56|3863.2|283.36|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|1|1|0
862||'Нарвский округ'|'Оборонная ул.'|4|'Ж'||5000862|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1930|'кирпичные'|5|0|7|70|4743.25|4743.25|4434.4|308.85|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|4|0|0|0|0
863||'Нарвский округ'|'Оборонная ул.'|5|'А'||5000863|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1930|'кирпичные'|5|0|6|59|3910.9|3910.9|3818|92.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|1|1|0
864||'Нарвский округ'|'Оборонная ул.'|6|'Ж'||5000864|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1930|'кирпичные'|5|0|8|78|5009.45|5009.45|4924.8|84.65|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|2|1|1|1|0
865||'Нарвский округ'|'Оборонная ул.'|'7/20'|'А'||5000865|'орг-ия с гос. участием'||'индивидуальный'|'индивидуальный'|1929|'кирпичные'|4|0|5|38|2766.85|2766.85|2299.8|467.05|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|2|1|1|0
866||'Нарвский округ'|'Оборонная ул.'|14|'А'||5000866|'орг-ия с гос. участием'||'сталинка'|'другое'|1955|'кирпичные'|5|0|3|33|3001.8|3001.8|2575.38|426.42|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|0
867||'Нарвский округ'|'Оборонная ул.'|15|'Д'||5000867|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1931|'кирпичные'|5|0|9|92|5952|5952|5925.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|1|0
868||'Нарвский округ'|'Оборонная ул.'|'17/13'|'А'||5000868|'орг-ия с гос. участием'|'сцепка'|'индивидуальный'|'индивидуальный'|1949|'панельные'|2|0|2|12|653.3|653.3|653.3||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|0|0|0
869||'Нарвский округ'|'Оборонная ул.'|19|'Д'||5000869|'орг-ия с гос. участием'|'под снос'|'индивидуальный'|'индивидуальный'|1949|'панельные'|3|0|1|10|531.25|531.25|454.26|76.99|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|0|1|1|0
870||'Нарвский округ'|'Оборонная ул.'|'20/18'|'А'||5000870|'орг-ия с гос. участием'|'под снос'|'другое'|'другое'|1950|'панельные'|2|0|2|12|692.75|692.75|657.8||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
