69|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|11|||160069|'орг-ия с гос. участием'||||1917|'кирпичные'|2|0|3|18|1273.21|1136.21|1136.21||'да'||'нет'|||'да'||'да'|'нет'||||||
70|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|'14/13'|||160070|'орг-ия с гос. участием'||||1960|'кирпичные'|4|0|3|48|2181.2|2000.2|2000.2||'да'||'нет'|||'да'||'да'|'нет'||||||
71|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|'16/16'|||160071|'орг-ия с гос. участием'|'сцепка'|||1917|'кирпичные'|3|0|2|18|1173.9|1023.9|1023.9||'да'||'нет'|||'да'||'да'|'нет'||||||
72|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|18|||160072|'орг-ия с гос. участием'|'сцепка'|||1917|'кирпичные'|5|0|2|24|1449.96|1337.96|1075.9|262.06|'да'||'нет'|||'да'||'да'|'нет'||||||
73|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|19|||160073|'орг-ия с гос. участием'|||||'кирпичные'|5|0|4|80|3760.21|3440.21|3440.21||'да'||'да'|||'да'||'да'|'нет'||||||
74|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|'20/13'|||160074|'орг-ия с гос. участием'|'сцепка'|||1917|'кирпичные'|3|0|2|12|853.95|712.95|712.95||'да'||'нет'|||'да'||'да'|'нет'||||||
75|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|21|||160075|'орг-ия с гос. участием'||||1913|'кирпичные'|3|0|2|12|1084.01|884.01|884.01||'да'||'нет'|||'да'||'да'|'нет'||||||
76|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|'22а'|||160076|'орг-ия с гос. участием'|'сцепка'||||'кирпичные'|5|0|4|64|3792.72|3437.72|2724.12|713.6|'да'||'нет'|||'да'||'да'|'нет'||||||
77|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|'22/12'|||160077|'орг-ия с гос. участием'|'сцепка'||||'кирпичные'|4|0|4|48|2864.69|2653.69|2041.58|612.11|'да'||'нет'|||'да'||'да'|'нет'||||||
78|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|23|||160078|'орг-ия с гос. участием'||||1913|'кирпичные'|3|0|3|17|1676.71|1486.41|1419.66|66.75|'да'||'нет'|||'да'||'да'|'нет'||||||
79|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|24|||160079|'орг-ия с гос. участием'|||||'кирпичные'|4|0|4|48|3019.94|2773.94|2056.64|717.3|'да'||'нет'|||'да'||'да'|'нет'||||||
80|'Пушкинский'|'Пушкин'|'КОЛПИНСКАЯ ФЕРМА ШУШАРЫ'|2|||160080|'орг-ия с гос. участием'||||1982|'кирпичные'|2|0|1|8|426.4|392.3|392.3||'да'||'да'|||'нет'||'нет'|'да'||||||
81|'Пушкинский'|'Пушкин'|'КОЛПИНСКАЯ ФЕРМА ШУШАРЫ'|3|||160081|'орг-ия с гос. участием'||||1970|'кирпичные'|2|0|1|8|423.6|374.3|374.3||'да'||'да'|||'нет'||'нет'|'да'||||||
82|'Пушкинский'|'Пушкин'|'КОЛПИНСКАЯ ФЕРМА ШУШАРЫ'|4|||160082|'орг-ия с гос. участием'||||1974|'кирпичные'|2|0|2|12|658|602.2|602.2||'да'||'да'|||'нет'||'нет'|'да'||||||
83|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|1|||160083|'орг-ия с гос. участием'||||1961|'кирпичные'|3|0|3|36|1534.51|1450.51|1450.51||'да'||'нет'|||'да'||'да'|'нет'||||||
84|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|'1/1'|||160084|'орг-ия с гос. участием'||||1960|'кирпичные'|3|0|3|24|1072.03|930.43|930.43||'да'||'нет'|||'да'||'да'|'нет'||||||
85|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|2|||160085|'орг-ия с гос. участием'||||1961|'кирпичные'|3|0|2|28|1596.31|1457.91|1111.01|346.9|'да'||'нет'|||'да'||'да'|'нет'||||||
86|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|3|||160086|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|3|36|1596.31|1456.31|1456.31||'да'||'нет'|||'да'||'да'|'нет'||||||
87|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|4|||160087|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|3|36|1598.64|1472.64|1472.64||'да'||'нет'|||'да'||'да'|'нет'||||||
88|'Пушкинский'|'Пушкин'|'КОЛПИНСКОЕ ШОССЕ ШУШАРЫ'|5|||160088|'орг-ия с гос. участием'||||1965|'кирпичные'|5|0|3|60|2735.323|2538.323|2538.323||'да'||'нет'|||'да'||'да'|'нет'||||||
